probe	subject1	subject2	subject3	subject4	subject5	subject6	subject7	subject8	subject9	subject10	subject11	subject12	subject13	subject14	subject15	subject16	subject17	subject18	subject19	subject20	subject21	subject22	subject23	subject24	subject25	subject26	subject27	subject28	subject29	subject30	subject31	subject32	subject33	subject34	subject35	subject36	subject37	subject38	subject39	subject40	subject41	subject42	subject43	subject44	subject45	subject46	subject47	subject48	subject49	subject50	subject51	subject52	subject53	subject54	subject55	subject56	subject57	subject58	subject59	subject60	subject61	subject62	subject63	subject64	subject65	subject66	subject67	subject68	subject69	subject70	subject71	subject72	subject73	subject74	subject75	subject76	subject77	subject78	subject79	subject80	subject81	subject82	subject83	subject84	subject85	subject86	subject87	subject88	subject89	subject90	subject91	subject92	subject93	subject94	subject95	subject96	subject97	subject98	subject99	subject100
cg20139214	0.0367490731167394	0.0203975889325352	0.023921637521752	0.430765996974983	0.0186768568679774	0.0396122090543805	0.421421487446486	0.295679435460256	0.291401525473237	0.0371518276486921	0.425586913757247	0.106914270807569	0.0334801800330277	0.0146641102960219	0.305911115268303	0.0237681661809232	0.30660161332844	0.389213467531965	0.0375043123468885	0.467716296757984	0.0316618611495845	0.0424266402557028	0.0776966685837664	0.336412069617671	0.318481612054773	0.34268021958776	0.476868072218719	0.0461439033615093	0.0346453562447101	0.27968841132561	0.0522087096948939	0.282620803428714	0.291766166337675	0.0295400319262882	0.321041416248096	0.0390794787138389	0.0161477883045541	0.0415065908306553	0.0325911517090871	0.287600502528044	0.236894558315377	0.282795492278033	0.210929861749408	0.0811612559003421	0.404575656140642	0.040918352688161	0.443873734383909	0.363736708435394	0.214832493632457	0.325938608751318	0.412693342216091	0.336613230215326	0.27854975995184	0.0442363616320454	0.0552331175487022	0.0346971363948156	0.0390404653911367	0.0551028662849828	0.319343224966847	0.0148188749513352	0.0285214833248507	0.404244636288273	0.208095726124443	0.407419198984592	0.0747041907953986	0.0362319583799655	0.0417032139512376	0.18699711696435	0.165699826753731	0.0550730670080567	0.0383056507872063	0.032373549586845	0.364982934323486	0.586767068469814	0.0377915329401347	0.381229486935557	0.296975600587278	0.441625879375662	0.347615313869541	0.0438038056899956	0.342825413828062	0.23415403699679	0.278348488637678	0.0235548288430608	0.0434844739915745	0.027798273545474	0.244133887595072	0.265150767570957	0.0210416793258464	0.325928664253339	0.331182758266664	0.325426631140526	0.0206461733630002	0.372894399522434	0.259761973466927	0.0495152024891257	0.0229656349732246	0.321652657469273	0.0286367098990195	0.274779536033379
cg10999429	0.192379294884264	0.251369450924757	0.237802540249993	0.290361699483399	0.207220090585896	0.25590369091088	0.436196698309747	0.0735653882032363	0.311246255851333	0.0187091985093294	0.349801810279605	0.0392248776469567	0.163739223960802	0.10990839016898	0.28553359955165	0.103672330302819	0.120596728717754	0.31765909341364	0.213668950236506	0.457410698100661	0.053602446545002	0.105568442710604	0.353709355661187	0.446559301015494	0.201395349337056	0.320827265853772	0.300458121005572	0.136951664176762	0.186487926474926	0.191921191788335	0.335699804749448	0.11827382167399	0.23444897400108	0.143552680213556	0.293828049957337	0.229005142206523	0.118633360439202	0.04907223268584	0.189029237781105	0.322386442903799	0.150107510752779	0.168433286352285	0.0655196107538961	0.43980598234468	0.383742293541066	0.236834213136083	0.446888898506893	0.297618902822713	0.147379667409761	0.200798725015552	0.275280566654741	0.1546584845393	0.117229537757662	0.432862268368972	0.377491098011534	0.292141540664905	0.34975913932147	0.30102963182383	0.0956483980773137	0.159995152901202	0.212095857313196	0.218270816180006	0.118742668446436	0.306063973524291	0.0553004353977218	0.225813113724931	0.256237981706354	0.166886895297325	0.0543413501766948	0.526096585715703	0.0141227533901251	0.0103166828477885	0.164034958007079	0.333354323471885	0.299242775187503	0.347257525366905	0.445003555961639	0.292186781558342	0.365069871767646	0.219516923487184	0.247730835848134	0.153430260733265	0.250221716838627	0.0891381719812226	0.155870735971375	0.0233842615182213	0.286357707975435	0.248965028603223	0.013454246194352	0.0944247109305369	0.404253501001261	0.260908968776001	0.0751784053173497	0.222969841046759	0.477417308013957	0.214895762233831	0.0283472468526817	0.237580894525626	0.188669449037798	0.338786174636182
cg23640701	0.841371324761251	0.971645157126329	0.946200392626272	0.902859347471389	0.989400175940043	0.865454186728446	0.526754782770275	0.539577426032863	0.452746890769394	0.907182594003979	0.679353303431569	0.390095477297523	0.969260937346282	0.889430996488051	0.806230804648208	0.86381831036558	0.298803432030137	0.570988733423297	0.843721987058357	0.896725958562173	0.257827709218778	0.339182968232399	0.876348357879076	0.922957169927881	0.412904492029139	0.677276603587179	0.931248006075566	0.974083452191461	0.841666822187955	0.53414817371875	0.942334750186384	0.36845395018177	0.306778151643057	0.797149346122671	0.739917269361278	0.500391038696522	0.974302207391837	0.464887620034055	0.948361014194529	0.53020243191092	0.493384518431602	0.350523111861489	0.303944438253729	0.305450345370142	0.738030207601028	0.855934598033869	0.558283425858213	0.67882230809666	0.376714953561609	0.614457644034012	0.327897978171648	0.544323053856332	0.229168986423896	0.788783435493858	0.538403669368295	0.892530802155063	0.660136562356802	0.844533216345955	0.237257674449714	0.973359247736465	0.560121903314495	0.491609853114027	0.830362585508183	0.702169491448146	0.477087621709145	0.941031349085021	0.787731872238556	0.728041196575024	0.623974144526444	0.963522979549472	0.231254304192138	0.475491847629864	0.717643418262719	0.426560032441563	0.990473874896763	0.671587300238326	0.95060388057002	0.297877064178887	0.358565614580683	0.942822786944973	0.581926660582339	0.806419720536214	0.345008229999355	0.636512799687098	0.722337172504044	0.667030153246735	0.491960554132138	0.209381602355592	0.443111440153844	0.320320789088385	0.680676601580732	0.651550312089464	0.945869097626928	0.502638339976731	0.813214361823966	0.792328351410789	0.667267240760823	0.64694282908027	0.509413393450909	0.8479423007275
cg02956093	0.11707295373701	0.0872558491711232	0.102005996982353	0.11468141128319	0.109695575024027	0.165547035516027	0.180969203197483	0.0889068778693196	0.0784055965483633	0.134272404183766	0.104452680458675	0.070414946903124	0.108468208651192	0.0853552263269686	0.140294490434967	0.0929546327018753	0.116211924771065	0.115407548863904	0.673913516773977	0.143987314624489	0.560918715912025	0.611688359425407	0.109369935389626	0.105895201467997	0.09560017259976	0.183494644021837	0.188970429964312	0.142196004472675	0.146753942614895	0.103350002015934	0.116050999677083	0.0830559914823343	0.10099929521962	0.0922245042173882	0.106812684932787	0.602085259520673	0.0926532951750773	0.131581125105018	0.117282921550747	0.0981739046712939	0.124374038509119	0.115805124522761	0.102580128664303	0.69596326087319	0.217632164315364	0.125125609789156	0.153094155046811	0.138192090658724	0.0644059929518518	0.120295245949349	0.111317070203503	0.0960525534511666	0.128628464068991	0.521072488738782	0.629741088756119	0.0999747209239987	0.676836779808083	0.133428183205602	0.113672479857747	0.0835256363368782	0.505882308991548	0.110371507464161	0.0685503064867384	0.136389636130712	0.136136904110613	0.118240237516751	0.664568560170094	0.105249880320274	0.0984999881513834	0.133894905806093	0.110992360895091	0.109742927884536	0.102969957684897	0.150398794259793	0.11510498967496	0.152628971203494	0.163386095588568	0.178652900939455	0.128910815350309	0.123103197690446	0.144626025184103	0.0903437619968584	0.10136582387343	0.616415064726505	0.10286267207714	0.109764238797911	0.0943068032023551	0.121430585466769	0.123170713228767	0.137505656604629	0.116526929433972	0.14729964175808	0.0868951524011142	0.115834367092321	0.0955793344588766	0.675841505958291	0.0884999801074069	0.131436071992935	0.523043026217657	0.0825671872603471
cg08711674	0.168218921834299	0.438088784040316	0.511487363131597	0.474555987228812	0.331005153237062	0.168361869789897	0.432486308958842	0.253070035551555	0.444280359299181	0.410503236538114	0.372881087779455	0.495370843776276	0.241396082628517	0.245196724415349	0.163506657211613	0.155166007133237	0.3062392545557	0.387530414966411	0.286523020540174	0.4403799574753	0.276804867041548	0.210679416313242	0.129344194540026	0.349298880575641	0.269850024143859	0.418190777991663	0.48510364548601	0.108433624373299	0.284686557559858	0.427323189170005	0.336636902143576	0.341614803981356	0.214699245032849	0.272367895071755	0.487019988663769	0.264785217973138	0.158913255726489	0.345434716099734	0.365952092042527	0.3652458828122	0.350671670822883	0.314941615095864	0.157236860677237	0.334566971432314	0.311641606077442	0.540267713267765	0.278749022050072	0.43749220286248	0.204234671557977	0.279491972971578	0.20790789210102	0.247409501973414	0.265089485654578	0.462313372621351	0.296200328179707	0.321426570983027	0.156654332153504	0.202619245040613	0.180806277166977	0.407527681428841	0.431801048329256	0.53270592116194	0.189816034753306	0.368824513402003	0.234348151671904	0.677734870069781	0.526350039839002	0.488772753953789	0.59237541536085	0.466816868028564	0.128788248837816	0.254627382431489	0.313647273679272	0.237374078599205	0.395419667720908	0.34061710288281	0.692942480051855	0.369463558128282	0.227764589122553	0.224803251817678	0.568316303169547	0.550869456323638	0.240528078605665	0.432502277233054	0.245497736953175	0.412375750946087	0.320689674197239	0.198530434720815	0.275788439529395	0.173239255735978	0.235542781035544	0.246563021360486	0.350330798538706	0.30314889491748	0.654650611904887	0.34569326805979	0.260732170783038	0.111417253114403	0.207867857564814	0.542010244243941
cg09842540	0.249080223977745	0.172625049179639	0.217391192291407	0.0551754926602666	0.0967376758398662	0.252139831758602	0.0510395077142219	0.163789235654924	0.230984946247328	0.209875624914359	0.0390210759324756	0.00186735592828965	0.180670106429189	0.0382267665744195	0.188793380311944	0.223700578997967	0.0237862965529055	0.178927225629503	0.0383052364245592	0.0622064077189511	0.0109297735453697	0.0412921306489154	0.49561394251702	0.300405944197556	0.0176061717878737	0.430246144418197	0.0593219450173294	0.208469530825334	0.158372745564465	0.227925369128849	0.271226133029835	0.171765136471427	0.0124086977125605	0.280709398596759	0.316819307338559	0.0181162760076563	0.090593243911269	0.223553313455369	0.219013003722803	0.155791642040503	0.00897101328202653	0.121126618184161	0.00547476704785376	0.114328839476257	0.0454461530601426	0.20922142176267	0.489831521068907	0.296025966651749	0.0129597062124219	0.180462964549493	0.528557669858537	0.0100205793857287	0.0167722621536874	0.0142431270215143	0.0354996017616723	0.196313647858064	0.0612145276616031	0.411876877561537	0.124680401837221	0.0838683678266785	0.0102535661868072	0.0296201426145225	0.0762544092955316	0.258866514559439	0.38303458234301	0.250970138187685	0.0465207366036308	0.00835735688200052	0.0270124834394922	0.417757929079611	0.0993673628508107	0.212591540602945	0.179414403269336	0.650284883889493	0.240204162148616	0.472607624743504	0.243683554114659	0.55513860662254	0.326715651964354	0.419405521961042	0.205354773051118	0.0102868218470125	0.187424290122628	0.0112010476903114	0.252911579844714	0.155359580961992	0.112178245688942	0.196298179188372	0.102730025077136	0.207307888944933	0.210432262998931	0.230800707216196	0.0540443595678395	0.330866407400184	0.201421491727657	0.0285606760818495	0.13970723686751	0.0171075749805416	0.0136879426972003	0.158115831159323
cg11739626	0.629286311039937	0.967536621785907	0.966303134770599	0.777736477571523	0.940410020322307	0.836117387684086	0.803643932504065	0.547444423883668	0.56899422710176	0.587426000598965	0.56784135467043	0.827260154009612	0.906383716017265	0.931920107532523	0.415241217638783	0.827303755783771	0.494965538230033	0.638196958729448	0.962557795229622	0.617523707326431	0.938917931455944	0.877093664923953	0.782997445314433	0.497908018580018	0.420403114041167	0.631119493473761	0.69795027331243	0.847042575991151	0.936252635621974	0.520898350401733	0.875081062748178	0.603875444597936	0.353813784224605	0.896911541042835	0.729730274063623	0.923127337953471	0.858641137731497	0.520284007097492	0.88482989186565	0.624849979496522	0.645097926455328	0.292214271900551	0.470400597342746	0.942007934944449	0.521650514424038	0.982406659440532	0.547386332747167	0.592024299292811	0.345846318217937	0.611514497656635	0.247139065478209	0.46632650432862	0.507747703390513	0.957089424924339	0.92767143085936	0.898360298646794	0.849648013871412	0.7586359407964	0.476172777904872	0.971242814149056	0.960666510884805	0.649429032062448	0.381965088590115	0.628784303361137	0.262244495177659	0.985035473299563	0.952716013693987	0.591633923012119	0.734059740898046	0.950197956164777	0.0724585249837472	0.432421253038521	0.428836816894153	0.284405584373633	0.970507950640099	0.474816898701189	0.862162889531729	0.479117674357909	0.387075184072462	0.928513461545412	0.807888145364583	0.735318553274961	0.143942754137465	0.947590241637694	0.905257387822675	0.519659110600946	0.539630937170947	0.308945467936175	0.482883637381189	0.407815410198607	0.390389101651184	0.786901503296692	0.923081622225085	0.376570651528858	0.806894324647709	0.943474135742822	0.485470122091819	0.181068732477856	0.87372288574877	0.73876465636941
cg19073614	0.0377919289735333	0.0250308164194614	0.0211961288643707	0.0774515183880506	0.0201614762693168	0.045515638320254	0.0832662535209336	0.042966159727069	0.0221793888246863	0.037664909559135	0.0541316155096453	0.00548124475977265	0.045380456189487	0.00650814860801226	0.023106971464497	0.0255409046578315	0.0385724825257511	0.0366559061189952	0.043275011389451	0.126573754000525	0.0277338599229854	0.0485628601177889	0.0870854811900492	0.0599723208608746	0.0375073455274274	0.0658943328254724	0.0790209885159241	0.0385280140522388	0.0137503581293315	0.0329422888405588	0.0640587308646098	0.0265284606724269	0.0209326576729893	0.0528156396889562	0.0683285901207172	0.0222782031472844	0.0185804565386852	0.0585804234466059	0.0510744619980731	0.0287709501939325	0.0158422044399666	0.0182962562117477	0.0190009908906551	0.0825041155211303	0.0705371932620735	0.0386490265849314	0.0639590939616876	0.0450436687587925	0.0229497721849406	0.0396231953538775	0.0869623275578609	0.0304230809257579	0.0267177414956222	0.0332139160473513	0.0636978941630887	0.0343207306658344	0.0771274637044681	0.0489796512873837	0.020022786754866	0.00967770924258125	0.0207197047218718	0.0294135690262445	0.0136105931266695	0.0336888769831372	0.0606563614820966	0.0408658957525684	0.0738518367394247	0.0177558716914485	0.00706578210106026	0.0794934222547396	0.0178709357766498	0.0259466212210181	0.0320107355156761	0.11899641119433	0.0547321889528359	0.0541714779718761	0.0323904812595189	0.0932048307737883	0.0630703159024108	0.0513258964106668	0.0560146388348335	0.0231045598779543	0.0222416509446025	0.0135805817554822	0.0709616677095082	0.0264323229713257	0.0169391856596198	0.0261298363706754	0.0139425891933284	0.0369275791584267	0.0359058357898222	0.0397424161634789	0.0127896085186302	0.0538178043906008	0.0296592264368894	0.0514880344058792	0.013309707285897	0.0268430678922503	0.0432283192906226	0.0374710859676825
cg01894895	0.873620319524428	0.902404639278158	0.821428536492514	0.8565990281446	0.875844427951246	0.742093974104121	0.853166265220349	0.793212714060131	0.835632225721439	0.740349250782059	0.731823103056362	0.927224294033431	0.728249969688251	0.887220791311342	0.856388698889811	0.882006977511605	0.880961736926508	0.760995233616593	0.766869286686938	0.771587242988345	0.841064994999444	0.865693167489203	0.708549391607385	0.778222780207226	0.810863252815241	0.76000991329569	0.787817856428596	0.857670726995034	0.81903617895535	0.8568608870638	0.736905221313722	0.845408963513915	0.867787287551042	0.804479859432184	0.892838378187675	0.88556133418575	0.870416198382008	0.768667061333992	0.869333032107668	0.743491942345435	0.887990594659531	0.850184532684792	0.833288540461944	0.692262563357671	0.716394433344168	0.867421691957903	0.784214257479319	0.796003437315994	0.812670993561836	0.83293528466203	0.699764756300789	0.861691243474487	0.858123294987916	0.795928068807635	0.800528404842712	0.883041315155024	0.844346287791647	0.754894784310498	0.743951003368256	0.920507634944307	0.876207874331941	0.711461710442515	0.888944044874524	0.871479158702382	0.870839878695158	0.843587642593354	0.774604993049546	0.898449946527625	0.93911170266435	0.817637555196269	0.798252331277497	0.77166350866658	0.730903399613055	0.606325295791219	0.740974842698043	0.817355483641497	0.743343986069969	0.730633712369055	0.763909829843437	0.849580412366418	0.790878670580739	0.88113520580072	0.80933480379146	0.882991433570588	0.805901810216845	0.821755550807062	0.849721375006864	0.891812372785707	0.888276198084956	0.803367320194464	0.830440278384176	0.832498110923295	0.932737321508574	0.782846144181382	0.842911180324326	0.837648017979018	0.876544621078093	0.867524230694286	0.892402257204821	0.903028787491571
cg01086868	0.127684354279858	0.37085186363411	0.209294668756713	0.231455119309933	0.27961601948461	0.198909586263127	0.338193665807523	0.258294121761462	0.359034353694098	0.520668786636241	0.180295814879338	0.146901160032376	0.271598809423449	0.138806423277228	0.234798993099136	0.130884068621598	0.340947182670323	0.568620907620525	0.185200193669881	0.511868796351747	0.244137175838503	0.12288699135652	0.220684334253882	0.60233850527926	0.289511769467426	0.252248565557858	0.39722456214733	0.260320340192264	0.370699104120383	0.198834917789217	0.136019012536938	0.153181412272974	0.155779080759725	0.231187309716258	0.483046275397599	0.173890754220916	0.124189330771225	0.296327616872833	0.157450152922375	0.25661307556553	0.0577760987226906	0.146719699911875	0.0290857717501535	0.304847280284628	0.370719966897023	0.308634161356999	0.110194269134745	0.299500276657512	0.487400781293129	0.0520780806772681	0.716054916123006	0.242360522290076	0.193306141622192	0.433838435598381	0.584239437727265	0.106597562941002	0.21290276371843	0.126455723787752	0.101778129794	0.0471560947435904	0.218358418923505	0.22288577258417	0.339280659019367	0.142802271196319	0.0861323539128114	0.443537208299899	0.291414490917495	0.0979968485071786	0.243625666585119	0.504862947751514	0.287783669427299	0.035137707525394	0.116538013489724	0.325889500269013	0.242901929056188	0.140221945987367	0.419668314153068	0.357044260284	0.130668393024683	0.415294773627166	0.318229916270164	0.304587898754844	0.123215355528643	0.491983978210736	0.225993374837485	0.317217312580297	0.199462487776648	0.16352751220903	0.198993605969287	0.179645714369942	0.101181566966706	0.115506835746923	0.52202346026179	0.238935808509808	0.329763026076791	0.323090724169834	0.171040183820118	0.17274427301066	0.207654791274859	0.444026339235294
